date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:01	38020/38020	---MCZ	200	added ('OK')	application/font-woff	etag:%220c88ff7bd57ad9396c19049818f3f2c5-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-Italic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-Italic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/stylesheet.css)
11:19:03	28652/28652	---M--	200	added ('OK')	font/woff2	etag:%220ae8713a24c5dc4d0c5e62d56b5eefb5-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBoldItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBoldItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/stylesheet.css)
11:19:03	39580/39580	---MCZ	200	added ('OK')	application/font-woff	etag:%22886e502f4f194cb4650d69df5ccb60fd-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBoldItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBoldItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/stylesheet.css)
11:19:05	44720/44720	---MCZ	200	added ('OK')	application/font-woff	etag:%2264a7e6db5b963160e136d39d3a8bef18-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/stylesheet.css)
11:19:06	30436/30436	---M--	200	added ('OK')	font/woff2	etag:%22cdea9e618b84a481d0e5757334b60a85-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/Cabin-SemiBold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/cabin/stylesheet.css)
11:19:07	25136/25136	---M--	200	added ('OK')	font/woff2	etag:%223152f03257ee534481e6b4d3679b0f57-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Black.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Black.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:09	33492/33492	---MCZ	200	added ('OK')	application/font-woff	etag:%2201b61addc40f2648a65f03a6a91a34db-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Black.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Black.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:10	26636/26636	---M--	200	added ('OK')	font/woff2	etag:%223d735ebddb517fd40101347543eb54c8-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BlackItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BlackItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:11	35576/35576	---MCZ	200	added ('OK')	application/font-woff	etag:%2202ee85d3037a3919c078455b598d7f31-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BlackItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BlackItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:12	26020/26020	---M--	200	added ('OK')	font/woff2	etag:%223ab8265fd395409e9e341add42a189c1-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Bold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Bold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:15	35000/35000	---MCZ	200	added ('OK')	application/font-woff	etag:%22a87cb96e26bbccab9334ba820002eb77-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Bold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Bold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:15	26092/26092	---M--	200	added ('OK')	font/woff2	etag:%229c7164c1b2d2d9a94ffaa7bc26df3e0a-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:17	35036/35036	---MCZ	200	added ('OK')	application/font-woff	etag:%22f98309e34f89a23b08ac259064f2f3e4-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:18	28064/28064	---M--	200	added ('OK')	font/woff2	etag:%224bdedee22ea3ea698be7889826bf9647-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BoldItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BoldItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:19	37108/37108	---MCZ	200	added ('OK')	application/font-woff	etag:%229b0f1360043a8ea0db29acb03d9b1c88-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BoldItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-BoldItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:21	26224/26224	---M--	200	added ('OK')	font/woff2	etag:%22814c32d55d8c3524053668fa115950a1-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLight.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLight.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:22	34900/34900	---MCZ	200	added ('OK')	application/font-woff	etag:%22c008dc1d6f2fb4b7144d92f9c5d5358b-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLight.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLight.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:24	27860/27860	---M--	200	added ('OK')	font/woff2	etag:%22dc35b72de8dc0ee4e3bfc4f0527af3dc-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBoldItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBoldItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:26	37064/37064	---MCZ	200	added ('OK')	application/font-woff	etag:%22e8adf104a888d6d61458cdbf69326e61-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBoldItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraBoldItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:27	27732/27732	---M--	200	added ('OK')	font/woff2	etag:%228f89e4fa6edf77aca55d66a696a2d89f-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLightItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLightItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:30	27788/27788	---M--	200	added ('OK')	font/woff2	etag:%22eef636d3dee20dc7d5ecafa34221eb61-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Italic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Italic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:31	36860/36860	---MCZ	200	added ('OK')	application/font-woff	etag:%221fa9f2fa68bd3df22725e2285d052f0f-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLightItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ExtraLightItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:32	36840/36840	---MCZ	200	added ('OK')	application/font-woff	etag:%225e5c692e8938f2c63336ed0fe25f0674-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Italic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Italic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:33	27540/27540	---M--	200	added ('OK')	font/woff2	etag:%226ce0450329936c0945e53121c30124b4-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-LightItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-LightItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:34	36796/36796	---MCZ	200	added ('OK')	application/font-woff	etag:%22a1a3b6d74446c9b5dfce12197c566dca-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-LightItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-LightItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:34	26088/26088	---M--	200	added ('OK')	font/woff2	etag:%228161f04f6e3ea2dfff556280f376d8ea-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Light.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Light.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:36	34820/34820	---MCZ	200	added ('OK')	application/font-woff	etag:%228c937b198f6090db3546446fc54d1165-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Light.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Light.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:42	34948/34948	---MCZ	200	added ('OK')	application/font-woff	etag:%22953668510585ec8adb74af0c980839e4-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Medium.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Medium.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:42	26132/26132	---M--	200	added ('OK')	font/woff2	etag:%228d23aa838fe196aef126dd8734015ad9-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Medium.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Medium.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:43	26060/26060	---M--	200	added ('OK')	font/woff2	etag:%22a8b938af7b88fefd7e15295db542afda-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Regular.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Regular.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:45	34860/34860	---MCZ	200	added ('OK')	application/font-woff	etag:%2229b75b3a094b126a3bb2db69c68207ac-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Regular.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Regular.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:47	27924/27924	---M--	200	added ('OK')	font/woff2	etag:%2226911d750e54ff8ffa71b8d0084f9109-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-MediumItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-MediumItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:50	36940/36940	---MCZ	200	added ('OK')	application/font-woff	etag:%220179d8a29c4078f22aec43282c82b8a0-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-MediumItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-MediumItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:52	24948/24948	---M--	200	added ('OK')	font/woff2	etag:%2214065c74e2563b5002b4d9913bb08ddf-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Thin.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Thin.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:53	33460/33460	---MCZ	200	added ('OK')	application/font-woff	etag:%22b9c70509bc5faa9e1dbb691565d5998a-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Thin.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-Thin.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:55	34996/34996	---MCZ	200	added ('OK')	application/font-woff	etag:%22ef50ba90b6ca0e7ebee75f9e884b1ac3-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:56	28000/28000	---M--	200	added ('OK')	font/woff2	etag:%22e5c49bf988636fe6569d8e15ce1c020a-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBoldItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBoldItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:56	26056/26056	---M--	200	added ('OK')	font/woff2	etag:%22e07202e28f1b35f8d2e6e8686a2d857f-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:19:57	36944/36944	---MCZ	200	added ('OK')	application/font-woff	etag:%22e9a7bbdc0fd2aae4af8a3f389af40448-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBoldItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-SemiBoldItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:20:00	26196/26196	---M--	200	added ('OK')	font/woff2	etag:%2278fe30f90cd1cf28b57b48f17caf8a00-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ThinItalic.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ThinItalic.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:20:01	35288/35288	---MCZ	200	added ('OK')	application/font-woff	etag:%22b2d8dc2d4acbcae6ab33055a8a901a0a-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ThinItalic.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/PublicSans-ThinItalic.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/public-sans/stylesheet.css)
11:20:04	29320/29320	---M--	200	added ('OK')	font/woff2	etag:%22c76502a9e4e1da46184c9bbc8fbae8fc-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Bold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Bold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:06	40204/40204	---MCZ	200	added ('OK')	application/font-woff	etag:%22f441804f1489a8866b06a4dc5552c3ec-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Bold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Bold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:06	27972/27972	---M--	200	added ('OK')	font/woff2	etag:%22f7e6a3cf90e41ef4eb7c538cca0b7725-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Regular.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Regular.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:10	38280/38280	---MCZ	200	added ('OK')	application/font-woff	etag:%22876cabe4edb16dcd4b7e497cd7e928f7-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Regular.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Regular.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:10	28756/28756	---M--	200	added ('OK')	font/woff2	etag:%223fbe28cc40b6945329fd3dcfae49984c-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-ExtraBold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-ExtraBold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:13	29708/29708	---M--	200	added ('OK')	font/woff2	etag:%223dfef37d3093d913587459f663540b4c-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-SemiBold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-SemiBold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:13	39024/39024	---MCZ	200	added ('OK')	application/font-woff	etag:%22a7d1ad243002bb8a82a6b6bec8264cc1-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-ExtraBold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-ExtraBold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:15	40496/40496	---MCZ	200	added ('OK')	application/font-woff	etag:%2201e9e8bce91b4a71f98552fa8877c6aa-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-SemiBold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-SemiBold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:16	29420/29420	---M--	200	added ('OK')	font/woff2	etag:%22b58fbb3cc860b06e4a73a18162eb6645-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Medium.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Medium.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:18	40196/40196	---MCZ	200	added ('OK')	application/font-woff	etag:%22b2a2b4a66525c30ca5ddbcbb0778604a-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Medium.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/syne/Syne-Medium.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/syne/stylesheet.css)
11:20:18	16644/16644	---M--	200	added ('OK')	font/woff2	etag:%22b0f18c95c038488b053022429dbeafd9-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Extralight.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Extralight.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:20	23340/23340	---MCZ	200	added ('OK')	application/font-woff	etag:%222ebe74b1a88694d36b1e66ea3db503c0-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Extralight.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Extralight.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:21	16728/16728	---M--	200	added ('OK')	font/woff2	etag:%22ea086139a090d69214ff36bb2e7d200c-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Bold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Bold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:22	23480/23480	---MCZ	200	added ('OK')	application/font-woff	etag:%22d85f475754e2cf89b6f47aa3ab1ecbdc-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Bold.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Bold.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:23	17508/17508	---M--	200	added ('OK')	font/woff2	etag:%228b9161bcf9ffa2d328f1bd1fb43587fc-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Light.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Light.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:25	24300/24300	---MCZ	200	added ('OK')	application/font-woff	etag:%2227b318b5fe3cd94cf8cbd6b43c0c3c60-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Light.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Light.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:26	17272/17272	---M--	200	added ('OK')	font/woff2	etag:%22118a442611115f820662ea7312480ea7-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Regular.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Regular.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:28	23868/23868	---MCZ	200	added ('OK')	application/font-woff	etag:%22d9a87310120984556591a26e1926d705-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Regular.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Regular.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:28	17316/17316	---M--	200	added ('OK')	font/woff2	etag:%2284e1486e5a8e24214e5c8db845c4fdd5-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Medium.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Medium.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:31	23808/23808	---MCZ	200	added ('OK')	application/font-woff	etag:%222dee9d9b546e89dd3775eae751ac92c2-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Medium.woff	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Medium.woff	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
11:20:31	17208/17208	---M--	200	added ('OK')	font/woff2	etag:%2286b1703758f7497241b658025cfa95d7-ssl%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Semibold.woff2	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/ClashDisplay-Semibold.woff2	(from https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css)
